gt_id,startts,endts,mac_fix,sn_fix,software_version_fix,ioboard_fix
3,2019-06-02 20:49:22,2019-06-02 20:49:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:48:48,2019-06-02 20:48:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:49:37,2019-06-02 20:49:43,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:50:26,2019-06-02 20:50:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:49:53,2019-06-02 20:49:53,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:50:45,2019-06-02 20:50:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:51:30,2019-06-02 20:51:40,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:50:56,2019-06-02 20:51:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:51:50,2019-06-02 20:51:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:52:34,2019-06-02 20:52:35,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:52:04,2019-06-02 20:52:07,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:52:51,2019-06-02 20:53:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:53:35,2019-06-02 20:53:39,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:53:13,2019-06-02 20:53:16,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:53:54,2019-06-02 20:53:54,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:54:36,2019-06-02 20:54:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:54:16,2019-06-02 20:54:18,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:54:56,2019-06-02 20:55:05,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:55:37,2019-06-02 20:55:38,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:55:17,2019-06-02 20:55:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:56:05,2019-06-02 20:56:14,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:56:41,2019-06-02 20:56:43,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:56:25,2019-06-02 20:56:32,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:57:08,2019-06-02 20:57:09,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:57:45,2019-06-02 20:57:47,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:57:27,2019-06-02 20:57:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:58:18,2019-06-02 20:58:24,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:58:49,2019-06-02 20:58:57,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:58:36,2019-06-02 20:58:41,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 20:59:22,2019-06-02 20:59:23,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 20:59:54,2019-06-02 20:59:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 20:59:38,2019-06-02 20:59:44,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:00:32,2019-06-02 21:00:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:00:56,2019-06-02 21:00:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:00:41,2019-06-02 21:00:42,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:01:36,2019-06-02 21:01:40,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:01:59,2019-06-02 21:02:00,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:01:42,2019-06-02 21:01:48,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:02:40,2019-06-02 21:02:47,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:03:06,2019-06-02 21:03:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:02:47,2019-06-02 21:02:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:03:48,2019-06-02 21:03:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:04:15,2019-06-02 21:04:20,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:03:52,2019-06-02 21:03:59,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:04:58,2019-06-02 21:04:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:05:22,2019-06-02 21:05:24,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:04:57,2019-06-02 21:05:03,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:06:05,2019-06-02 21:06:12,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:06:24,2019-06-02 21:06:31,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:06:06,2019-06-02 21:06:06,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:07:11,2019-06-02 21:07:20,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:07:33,2019-06-02 21:07:36,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:07:10,2019-06-02 21:07:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:08:20,2019-06-02 21:08:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:08:41,2019-06-02 21:08:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:08:12,2019-06-02 21:08:19,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:09:20,2019-06-02 21:09:23,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:09:44,2019-06-02 21:09:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:09:20,2019-06-02 21:09:29,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:10:28,2019-06-02 21:10:31,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:10:46,2019-06-02 21:10:50,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:10:21,2019-06-02 21:10:22,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:11:33,2019-06-02 21:11:40,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:11:54,2019-06-02 21:11:59,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:11:30,2019-06-02 21:11:31,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:12:36,2019-06-02 21:12:36,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:13:03,2019-06-02 21:13:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:12:36,2019-06-02 21:12:45,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:13:40,2019-06-02 21:13:42,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:14:07,2019-06-02 21:14:10,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:13:44,2019-06-02 21:13:52,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:14:47,2019-06-02 21:14:56,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:15:08,2019-06-02 21:15:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:14:50,2019-06-02 21:14:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:15:57,2019-06-02 21:16:05,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:16:17,2019-06-02 21:16:19,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:15:54,2019-06-02 21:15:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:17:05,2019-06-02 21:17:15,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:17:24,2019-06-02 21:17:26,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:16:56,2019-06-02 21:17:02,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:18:06,2019-06-02 21:18:08,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:18:29,2019-06-02 21:18:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:17:58,2019-06-02 21:18:00,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:19:15,2019-06-02 21:19:22,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:19:36,2019-06-02 21:19:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:19:00,2019-06-02 21:19:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:20:19,2019-06-02 21:20:19,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:20:46,2019-06-02 21:20:52,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:20:06,2019-06-02 21:20:15,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:21:28,2019-06-02 21:21:30,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:21:47,2019-06-02 21:21:50,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:21:10,2019-06-02 21:21:18,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:22:33,2019-06-02 21:22:36,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:22:48,2019-06-02 21:22:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:22:17,2019-06-02 21:22:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:23:35,2019-06-02 21:23:44,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:23:51,2019-06-02 21:23:53,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:23:24,2019-06-02 21:23:26,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:24:44,2019-06-02 21:24:50,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:24:54,2019-06-02 21:24:56,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:24:26,2019-06-02 21:24:28,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:25:51,2019-06-02 21:25:55,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:25:56,2019-06-02 21:26:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:25:33,2019-06-02 21:25:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:26:55,2019-06-02 21:27:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:27:01,2019-06-02 21:27:05,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:26:43,2019-06-02 21:26:49,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:28:03,2019-06-02 21:28:03,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:28:08,2019-06-02 21:28:15,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:27:48,2019-06-02 21:27:56,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:29:07,2019-06-02 21:29:14,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:29:15,2019-06-02 21:29:23,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:28:49,2019-06-02 21:28:51,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:30:12,2019-06-02 21:30:19,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:30:25,2019-06-02 21:30:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:29:58,2019-06-02 21:30:07,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:31:16,2019-06-02 21:31:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:31:26,2019-06-02 21:31:32,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:31:01,2019-06-02 21:31:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:32:21,2019-06-02 21:32:29,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:32:35,2019-06-02 21:32:39,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:32:11,2019-06-02 21:32:12,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:33:25,2019-06-02 21:33:26,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:33:42,2019-06-02 21:33:43,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:33:21,2019-06-02 21:33:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:34:25,2019-06-02 21:34:33,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:34:46,2019-06-02 21:34:56,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:34:24,2019-06-02 21:34:25,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:35:34,2019-06-02 21:35:43,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:35:52,2019-06-02 21:35:58,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:35:31,2019-06-02 21:35:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:36:36,2019-06-02 21:36:44,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:36:58,2019-06-02 21:37:06,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:36:38,2019-06-02 21:36:45,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:37:42,2019-06-02 21:37:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:38:05,2019-06-02 21:38:08,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:37:45,2019-06-02 21:37:53,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:38:42,2019-06-02 21:38:52,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:39:10,2019-06-02 21:39:13,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:38:52,2019-06-02 21:38:53,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:39:52,2019-06-02 21:39:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:40:14,2019-06-02 21:40:18,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:39:53,2019-06-02 21:40:03,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:40:54,2019-06-02 21:40:55,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:41:22,2019-06-02 21:41:28,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:40:54,2019-06-02 21:41:00,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:41:55,2019-06-02 21:42:00,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:42:25,2019-06-02 21:42:30,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:41:58,2019-06-02 21:42:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:42:56,2019-06-02 21:43:05,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:43:32,2019-06-02 21:43:32,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:43:07,2019-06-02 21:43:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:44:04,2019-06-02 21:44:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:44:33,2019-06-02 21:44:37,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:44:14,2019-06-02 21:44:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:45:11,2019-06-02 21:45:13,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:45:41,2019-06-02 21:45:43,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:45:19,2019-06-02 21:45:26,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:46:18,2019-06-02 21:46:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:46:41,2019-06-02 21:46:51,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:46:29,2019-06-02 21:46:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:47:21,2019-06-02 21:47:22,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:47:51,2019-06-02 21:47:52,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:47:38,2019-06-02 21:47:47,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:48:30,2019-06-02 21:48:37,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:48:54,2019-06-02 21:49:02,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:48:47,2019-06-02 21:48:52,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:49:31,2019-06-02 21:49:35,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:49:58,2019-06-02 21:50:00,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:49:51,2019-06-02 21:50:00,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:50:36,2019-06-02 21:50:37,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:51:04,2019-06-02 21:51:09,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:50:53,2019-06-02 21:50:55,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:51:42,2019-06-02 21:51:44,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:52:10,2019-06-02 21:52:20,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:51:56,2019-06-02 21:52:05,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:52:52,2019-06-02 21:52:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:53:12,2019-06-02 21:53:17,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:52:57,2019-06-02 21:52:57,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:53:52,2019-06-02 21:54:02,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:54:14,2019-06-02 21:54:16,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:54:04,2019-06-02 21:54:04,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:54:56,2019-06-02 21:54:59,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:55:14,2019-06-02 21:55:16,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:55:11,2019-06-02 21:55:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:56:05,2019-06-02 21:56:10,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:56:21,2019-06-02 21:56:25,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:56:14,2019-06-02 21:56:21,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:57:07,2019-06-02 21:57:16,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:57:29,2019-06-02 21:57:38,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:57:22,2019-06-02 21:57:28,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:58:14,2019-06-02 21:58:15,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:58:33,2019-06-02 21:58:38,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:58:25,2019-06-02 21:58:27,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 21:59:15,2019-06-02 21:59:16,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 21:59:34,2019-06-02 21:59:36,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 21:59:29,2019-06-02 21:59:32,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:00:20,2019-06-02 22:00:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:00:41,2019-06-02 22:00:44,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:00:31,2019-06-02 22:00:36,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:01:27,2019-06-02 22:01:33,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:01:47,2019-06-02 22:01:49,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:01:36,2019-06-02 22:01:42,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:02:37,2019-06-02 22:02:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:02:50,2019-06-02 22:02:55,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:02:46,2019-06-02 22:02:50,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:03:40,2019-06-02 22:03:41,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:03:51,2019-06-02 22:03:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:03:55,2019-06-02 22:03:59,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:04:42,2019-06-02 22:04:51,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:05:00,2019-06-02 22:05:03,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:04:58,2019-06-02 22:04:59,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:05:49,2019-06-02 22:05:53,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:06:06,2019-06-02 22:06:14,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:06:02,2019-06-02 22:06:08,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:06:58,2019-06-02 22:07:05,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:07:14,2019-06-02 22:07:19,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:07:08,2019-06-02 22:07:11,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:07:58,2019-06-02 22:08:06,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:08:20,2019-06-02 22:08:25,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:08:13,2019-06-02 22:08:17,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:09:00,2019-06-02 22:09:06,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:09:28,2019-06-02 22:09:34,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:09:21,2019-06-02 22:09:23,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:10:10,2019-06-02 22:10:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:10:38,2019-06-02 22:10:43,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:10:29,2019-06-02 22:10:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:11:10,2019-06-02 22:11:12,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:11:44,2019-06-02 22:11:45,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:11:32,2019-06-02 22:11:37,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:12:14,2019-06-02 22:12:18,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:12:50,2019-06-02 22:12:51,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:12:33,2019-06-02 22:12:35,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:13:19,2019-06-02 22:13:25,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:13:53,2019-06-02 22:13:54,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:13:36,2019-06-02 22:13:40,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:14:27,2019-06-02 22:14:34,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:15:03,2019-06-02 22:15:07,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:14:36,2019-06-02 22:14:43,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:15:31,2019-06-02 22:15:38,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
3,2019-06-02 22:16:04,2019-06-02 22:16:10,94:af:c3:38:a6:89,7.2.000003,1.0.0,3
1,2019-06-02 22:15:37,2019-06-02 22:15:41,02:69:88:67:a4:d7,7.2.000001,1.0.0,3
2,2019-06-02 22:16:38,2019-06-02 22:16:40,58:9a:29:28:2a:4a,7.2.000002,1.0.0,3
