gt_id,st_id,startts,endts,porterror,host_fix,port_fix,name_fix,serialno_fix,fwversion_fix,comparator_fix,devider_fix,rawpulsescounter_fix,error,stringvoltage,stringcurrent,temperature,totalwh
1,3,2019-06-02 18:37:31,2019-06-02 18:37:31,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,675,0.934,39.0,125428774
1,4,2019-06-02 18:37:31,2019-06-02 18:37:31,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,191,2.189,34.0,125425980
1,5,2019-06-02 18:37:31,2019-06-02 18:37:31,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,642,2.916,61.0,125424374
2,6,2019-06-02 18:36:20,2019-06-02 18:36:23,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,342,1.373,53.0,125425939
2,7,2019-06-02 18:36:20,2019-06-02 18:36:23,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,125,1.231,43.0,125417006
2,8,2019-06-02 18:36:20,2019-06-02 18:36:23,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,86,2.62,51.0,125421535
2,9,2019-06-02 18:36:20,2019-06-02 18:36:23,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,682,1.842,47.0,125414728
2,10,2019-06-02 18:36:20,2019-06-02 18:36:23,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,980,4.629,45.0,125407702
3,11,2019-06-02 18:34:50,2019-06-02 18:34:57,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,866,2.44,21.0,125429544
3,12,2019-06-02 18:34:50,2019-06-02 18:34:57,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,5,1.108,26.0,125422548
3,13,2019-06-02 18:34:50,2019-06-02 18:34:57,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,164,0.23,46.0,125434073
3,14,2019-06-02 18:34:50,2019-06-02 18:34:57,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,161,0.684,30.0,125422795
3,15,2019-06-02 18:34:50,2019-06-02 18:34:57,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,321,4.769,66.0,125432429
1,1,2019-06-02 18:38:34,2019-06-02 18:38:36,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,815,1.94,27.0,125429227
1,2,2019-06-02 18:38:34,2019-06-02 18:38:36,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,209,0.17,56.0,125437686
1,3,2019-06-02 18:38:34,2019-06-02 18:38:36,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,165,1.698,36.0,125429987
1,4,2019-06-02 18:38:34,2019-06-02 18:38:36,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,148,0.681,24.0,125427032
1,5,2019-06-02 18:38:34,2019-06-02 18:38:36,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,209,2.2649999,36.0,125426300
2,6,2019-06-02 18:37:28,2019-06-02 18:37:30,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,143,3.362,29.0,125427917
2,7,2019-06-02 18:37:28,2019-06-02 18:37:30,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,821,1.2739999,40.0,125418876
2,8,2019-06-02 18:37:28,2019-06-02 18:37:30,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,150,3.536,55.0,125423528
2,9,2019-06-02 18:37:28,2019-06-02 18:37:30,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,385,3.43,58.0,125416139
2,10,2019-06-02 18:37:28,2019-06-02 18:37:30,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,725,0.089,41.0,125409467
3,11,2019-06-02 18:36:00,2019-06-02 18:36:09,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,832,2.421,32.0,125430574
3,12,2019-06-02 18:36:00,2019-06-02 18:36:09,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,583,2.838,31.0,125423649
3,13,2019-06-02 18:36:00,2019-06-02 18:36:09,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,784,2.5310001,51.0,125435724
3,14,2019-06-02 18:36:00,2019-06-02 18:36:09,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,398,4.18,26.0,125423805
3,15,2019-06-02 18:36:00,2019-06-02 18:36:09,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,81,0.014,35.0,125433870
1,1,2019-06-02 18:39:41,2019-06-02 18:39:46,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,424,0.076,37.0,125430870
1,2,2019-06-02 18:39:41,2019-06-02 18:39:46,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,888,4.187,38.0,125439034
1,3,2019-06-02 18:39:41,2019-06-02 18:39:46,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,225,3.767,24.0,125431074
1,4,2019-06-02 18:39:41,2019-06-02 18:39:46,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,481,1.049,51.0,125428790
1,5,2019-06-02 18:39:41,2019-06-02 18:39:46,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,657,0.108,43.0,125427455
2,6,2019-06-02 18:38:30,2019-06-02 18:38:40,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,380,1.852,66.0,125429100
2,7,2019-06-02 18:38:30,2019-06-02 18:38:40,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,804,1.924,58.0,125420457
2,8,2019-06-02 18:38:30,2019-06-02 18:38:40,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,590,3.381,67.0,125425506
2,9,2019-06-02 18:38:30,2019-06-02 18:38:40,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,138,2.017,57.0,125417755
2,10,2019-06-02 18:38:30,2019-06-02 18:38:40,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,121,2.492,36.0,125410911
3,11,2019-06-02 18:37:08,2019-06-02 18:37:12,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,337,3.825,50.0,125432524
3,12,2019-06-02 18:37:08,2019-06-02 18:37:12,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,789,3.42,25.0,125425292
3,13,2019-06-02 18:37:08,2019-06-02 18:37:12,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,113,1.435,20.0,125437240
3,14,2019-06-02 18:37:08,2019-06-02 18:37:12,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,960,3.358,20.0,125425074
3,15,2019-06-02 18:37:08,2019-06-02 18:37:12,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,742,1.76,49.0,125435771
1,1,2019-06-02 18:40:51,2019-06-02 18:40:54,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,526,1.74,24.0,125432536
1,2,2019-06-02 18:40:51,2019-06-02 18:40:54,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,631,4.201,30.0,125440332
1,3,2019-06-02 18:40:51,2019-06-02 18:40:54,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,399,2.17,64.0,125432931
1,4,2019-06-02 18:40:51,2019-06-02 18:40:54,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,838,1.281,40.0,125430444
1,5,2019-06-02 18:40:51,2019-06-02 18:40:54,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,998,4.406,54.0,125429245
2,6,2019-06-02 18:39:39,2019-06-02 18:39:49,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,328,1.281,21.0,125430947
2,7,2019-06-02 18:39:39,2019-06-02 18:39:49,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,106,2.277,54.0,125421658
2,8,2019-06-02 18:39:39,2019-06-02 18:39:49,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,341,0.039,54.0,125426512
2,9,2019-06-02 18:39:39,2019-06-02 18:39:49,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,911,2.419,38.0,125419405
2,10,2019-06-02 18:39:39,2019-06-02 18:39:49,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,888,2.289,42.0,125412055
3,11,2019-06-02 18:38:10,2019-06-02 18:38:12,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,722,1.621,34.0,125434246
3,12,2019-06-02 18:38:10,2019-06-02 18:38:12,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,245,1.2,40.0,125427258
3,13,2019-06-02 18:38:10,2019-06-02 18:38:12,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,916,0.011,22.0,125438653
3,14,2019-06-02 18:38:10,2019-06-02 18:38:12,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,345,2.004,57.0,125426907
3,15,2019-06-02 18:38:10,2019-06-02 18:38:12,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,531,1.846,32.0,125437333
1,1,2019-06-02 18:41:55,2019-06-02 18:41:58,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,511,0.03,25.0,125434182
1,2,2019-06-02 18:41:55,2019-06-02 18:41:58,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,214,1.938,57.0,125441614
1,3,2019-06-02 18:41:55,2019-06-02 18:41:58,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,986,0.673,35.0,125434207
1,4,2019-06-02 18:41:55,2019-06-02 18:41:58,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,898,4.287,63.0,125431616
1,5,2019-06-02 18:41:55,2019-06-02 18:41:58,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,920,1.401,29.0,125431080
2,6,2019-06-02 18:40:48,2019-06-02 18:40:50,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,145,0.954,44.0,125432248
2,7,2019-06-02 18:40:48,2019-06-02 18:40:50,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,196,3.871,51.0,125422808
2,8,2019-06-02 18:40:48,2019-06-02 18:40:50,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,39,1.869,21.0,125428237
2,9,2019-06-02 18:40:48,2019-06-02 18:40:50,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,684,0.336,66.0,125421115
2,10,2019-06-02 18:40:48,2019-06-02 18:40:50,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,338,4.54,64.0,125414000
3,11,2019-06-02 18:39:17,2019-06-02 18:39:21,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,301,3.712,31.0,125435937
3,12,2019-06-02 18:39:17,2019-06-02 18:39:21,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,297,4.317,48.0,125429175
3,13,2019-06-02 18:39:17,2019-06-02 18:39:21,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,151,0.865,31.0,125440185
3,14,2019-06-02 18:39:17,2019-06-02 18:39:21,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,574,3.983,29.0,125428295
3,15,2019-06-02 18:39:17,2019-06-02 18:39:21,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,532,4.989,36.0,125438493
1,1,2019-06-02 18:43:02,2019-06-02 18:43:05,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,711,4.41,22.0,125435823
1,2,2019-06-02 18:43:02,2019-06-02 18:43:05,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,727,1.339,46.0,125443493
1,3,2019-06-02 18:43:02,2019-06-02 18:43:05,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,623,1.085,50.0,125435256
1,4,2019-06-02 18:43:02,2019-06-02 18:43:05,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,480,3.8569999,66.0,125433130
1,5,2019-06-02 18:43:02,2019-06-02 18:43:05,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,529,3.681,59.0,125432948
2,6,2019-06-02 18:41:57,2019-06-02 18:42:03,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,288,1.427,34.0,125433656
2,7,2019-06-02 18:41:57,2019-06-02 18:42:03,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,347,2.0,44.0,125424615
2,8,2019-06-02 18:41:57,2019-06-02 18:42:03,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,808,4.084,22.0,125430195
2,9,2019-06-02 18:41:57,2019-06-02 18:42:03,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,585,1.9070001,55.0,125423100
2,10,2019-06-02 18:41:57,2019-06-02 18:42:03,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,852,2.999,39.0,125415537
3,11,2019-06-02 18:40:24,2019-06-02 18:40:31,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,268,0.827,39.0,125437196
3,12,2019-06-02 18:40:24,2019-06-02 18:40:31,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,79,3.523,21.0,125430186
3,13,2019-06-02 18:40:24,2019-06-02 18:40:31,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,170,1.186,43.0,125442168
3,14,2019-06-02 18:40:24,2019-06-02 18:40:31,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,747,2.853,66.0,125429747
3,15,2019-06-02 18:40:24,2019-06-02 18:40:31,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,23,1.506,44.0,125440098
1,1,2019-06-02 18:44:09,2019-06-02 18:44:15,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,753,3.854,45.0,125437226
1,2,2019-06-02 18:44:09,2019-06-02 18:44:15,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,802,1.446,26.0,125444726
1,3,2019-06-02 18:44:09,2019-06-02 18:44:15,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,385,1.924,30.0,125436524
1,4,2019-06-02 18:44:09,2019-06-02 18:44:15,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,307,0.759,43.0,125434690
1,5,2019-06-02 18:44:09,2019-06-02 18:44:15,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,842,1.304,21.0,125434516
2,6,2019-06-02 18:43:06,2019-06-02 18:43:08,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,5,1.662,35.0,125434794
2,7,2019-06-02 18:43:06,2019-06-02 18:43:08,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,352,4.929,48.0,125426459
2,8,2019-06-02 18:43:06,2019-06-02 18:43:08,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,270,2.703,54.0,125432008
2,9,2019-06-02 18:43:06,2019-06-02 18:43:08,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,968,1.054,43.0,125424763
2,10,2019-06-02 18:43:06,2019-06-02 18:43:08,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,695,2.51,60.0,125417533
3,11,2019-06-02 18:41:25,2019-06-02 18:41:31,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,833,1.697,31.0,125438844
3,12,2019-06-02 18:41:25,2019-06-02 18:41:31,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,536,1.929,65.0,125431711
3,13,2019-06-02 18:41:25,2019-06-02 18:41:31,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,862,3.321,57.0,125443988
3,14,2019-06-02 18:41:25,2019-06-02 18:41:31,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,778,0.225,20.0,125431077
3,15,2019-06-02 18:41:25,2019-06-02 18:41:31,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,662,3.451,50.0,125441510
1,1,2019-06-02 18:45:16,2019-06-02 18:45:21,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,856,0.101,44.0,125439037
1,2,2019-06-02 18:45:16,2019-06-02 18:45:21,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,597,3.298,56.0,125446216
1,3,2019-06-02 18:45:16,2019-06-02 18:45:21,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,390,0.784,43.0,125437735
1,4,2019-06-02 18:45:16,2019-06-02 18:45:21,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,871,0.388,27.0,125436655
1,5,2019-06-02 18:45:16,2019-06-02 18:45:21,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,344,0.693,52.0,125436281
2,6,2019-06-02 18:44:08,2019-06-02 18:44:13,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,328,1.757,24.0,125436125
2,7,2019-06-02 18:44:08,2019-06-02 18:44:13,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,241,1.6259999,34.0,125428331
2,8,2019-06-02 18:44:08,2019-06-02 18:44:13,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,496,4.837,68.0,125433272
2,9,2019-06-02 18:44:08,2019-06-02 18:44:13,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,433,2.507,27.0,125426317
2,10,2019-06-02 18:44:08,2019-06-02 18:44:13,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,599,1.347,43.0,125419326
3,11,2019-06-02 18:42:31,2019-06-02 18:42:36,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,866,0.805,45.0,125440595
3,12,2019-06-02 18:42:31,2019-06-02 18:42:36,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,242,0.513,26.0,125433516
3,13,2019-06-02 18:42:31,2019-06-02 18:42:36,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,756,4.099,50.0,125445541
3,14,2019-06-02 18:42:31,2019-06-02 18:42:36,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,115,4.457,21.0,125433061
3,15,2019-06-02 18:42:31,2019-06-02 18:42:36,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,43,3.95,33.0,125443380
1,1,2019-06-02 18:46:24,2019-06-02 18:46:27,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,89,0.767,29.0,125440886
1,2,2019-06-02 18:46:24,2019-06-02 18:46:27,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,563,0.082,60.0,125447759
1,3,2019-06-02 18:46:24,2019-06-02 18:46:27,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,631,4.668,68.0,125439521
1,4,2019-06-02 18:46:24,2019-06-02 18:46:27,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,701,1.492,41.0,125438342
1,5,2019-06-02 18:46:24,2019-06-02 18:46:27,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,227,4.48,69.0,125437561
2,6,2019-06-02 18:45:12,2019-06-02 18:45:14,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,470,2.112,66.0,125437687
2,7,2019-06-02 18:45:12,2019-06-02 18:45:14,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,667,2.475,45.0,125429790
2,8,2019-06-02 18:45:12,2019-06-02 18:45:14,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,615,3.101,58.0,125434510
2,9,2019-06-02 18:45:12,2019-06-02 18:45:14,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,27,0.534,44.0,125427499
2,10,2019-06-02 18:45:12,2019-06-02 18:45:14,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,126,3.108,53.0,125420846
3,11,2019-06-02 18:43:33,2019-06-02 18:43:41,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,802,3.838,54.0,125441604
3,12,2019-06-02 18:43:33,2019-06-02 18:43:41,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,749,3.302,47.0,125434524
3,13,2019-06-02 18:43:33,2019-06-02 18:43:41,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,887,1.5780001,62.0,125446989
3,14,2019-06-02 18:43:33,2019-06-02 18:43:41,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,544,1.001,38.0,125434176
3,15,2019-06-02 18:43:33,2019-06-02 18:43:41,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,441,3.467,37.0,125444466
1,1,2019-06-02 18:47:27,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,548,3.06,21.0,125442803
1,2,2019-06-02 18:47:27,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,261,4.358,52.0,125449467
1,3,2019-06-02 18:47:27,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,341,0.319,37.0,125441494
1,4,2019-06-02 18:47:27,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,669,0.125,51.0,125439952
1,5,2019-06-02 18:47:27,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,856,3.69,67.0,125438767
2,6,2019-06-02 18:46:15,2019-06-02 18:46:17,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,833,1.833,53.0,125438975
2,7,2019-06-02 18:46:15,2019-06-02 18:46:17,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,120,0.651,30.0,125431785
2,8,2019-06-02 18:46:15,2019-06-02 18:46:17,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,210,2.957,32.0,125436258
2,9,2019-06-02 18:46:15,2019-06-02 18:46:17,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,201,2.376,25.0,125429416
2,10,2019-06-02 18:46:15,2019-06-02 18:46:17,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,278,0.243,62.0,125422385
3,11,2019-06-02 18:44:34,2019-06-02 18:44:39,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,880,2.572,53.0,125443407
3,12,2019-06-02 18:44:34,2019-06-02 18:44:39,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,497,2.759,32.0,125436351
3,13,2019-06-02 18:44:34,2019-06-02 18:44:39,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,571,4.253,58.0,125448047
3,14,2019-06-02 18:44:34,2019-06-02 18:44:39,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,292,0.918,35.0,125435989
3,15,2019-06-02 18:44:34,2019-06-02 18:44:39,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,98,3.84,64.0,125446039
1,1,2019-06-02 18:48:29,2019-06-02 18:48:34,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,757,0.068,31.0,125444305
1,2,2019-06-02 18:48:29,2019-06-02 18:48:34,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,830,2.209,67.0,125450901
1,3,2019-06-02 18:48:29,2019-06-02 18:48:34,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,900,3.6,67.0,125442738
1,4,2019-06-02 18:48:29,2019-06-02 18:48:34,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,209,4.698,22.0,125441780
1,5,2019-06-02 18:48:29,2019-06-02 18:48:34,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,114,2.92,60.0,125440073
2,6,2019-06-02 18:47:22,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,694,2.459,55.0,125440184
2,7,2019-06-02 18:47:22,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,232,1.662,67.0,125433453
2,8,2019-06-02 18:47:22,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,763,0.292,65.0,125437689
2,9,2019-06-02 18:47:22,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,479,2.445,29.0,125431409
2,10,2019-06-02 18:47:22,2019-06-02 18:47:30,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,855,3.663,58.0,125424168
3,11,2019-06-02 18:45:37,2019-06-02 18:45:39,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,665,0.957,45.0,125445025
3,12,2019-06-02 18:45:37,2019-06-02 18:45:39,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,742,3.933,48.0,125437730
3,13,2019-06-02 18:45:37,2019-06-02 18:45:39,null,127.0.0.1,10002,1-String-C,1124,2.33,9,0,7270,null,333,0.092,33.0,125449306
3,14,2019-06-02 18:45:37,2019-06-02 18:45:39,null,127.0.0.1,10002,1-String-C,1125,2.33,9,0,7270,null,962,1.37,35.0,125437794
3,15,2019-06-02 18:45:37,2019-06-02 18:45:39,null,127.0.0.1,10002,1-String-C,1126,2.33,9,0,7270,null,593,1.162,31.0,125447594
1,1,2019-06-02 18:49:34,2019-06-02 18:49:35,null,127.0.0.1,10002,1-String-C,1112,2.33,9,0,7270,null,292,4.707,21.0,125445846
1,2,2019-06-02 18:49:34,2019-06-02 18:49:35,null,127.0.0.1,10002,1-String-C,1113,2.33,9,0,7270,null,383,0.4,51.0,125452858
1,3,2019-06-02 18:49:34,2019-06-02 18:49:35,null,127.0.0.1,10002,1-String-C,1114,2.33,9,0,7270,null,39,3.306,41.0,125444689
1,4,2019-06-02 18:49:34,2019-06-02 18:49:35,null,127.0.0.1,10002,1-String-C,1115,2.33,9,0,7270,null,651,4.048,66.0,125443491
1,5,2019-06-02 18:49:34,2019-06-02 18:49:35,null,127.0.0.1,10002,1-String-C,1116,2.33,9,0,7270,null,513,3.638,38.0,125441168
2,6,2019-06-02 18:48:22,2019-06-02 18:48:31,null,127.0.0.1,10002,1-String-C,1117,2.33,9,0,7270,null,105,0.128,34.0,125441594
2,7,2019-06-02 18:48:22,2019-06-02 18:48:31,null,127.0.0.1,10002,1-String-C,1118,2.33,9,0,7270,null,172,0.219,24.0,125434641
2,8,2019-06-02 18:48:22,2019-06-02 18:48:31,null,127.0.0.1,10002,1-String-C,1119,2.33,9,0,7270,null,196,1.541,35.0,125439292
2,9,2019-06-02 18:48:22,2019-06-02 18:48:31,null,127.0.0.1,10002,1-String-C,1120,2.33,9,0,7270,null,96,3.681,24.0,125432863
2,10,2019-06-02 18:48:22,2019-06-02 18:48:31,null,127.0.0.1,10002,1-String-C,1121,2.33,9,0,7270,null,373,2.525,30.0,125425567
3,11,2019-06-02 18:46:38,2019-06-02 18:46:42,null,127.0.0.1,10002,1-String-C,1122,2.33,9,0,7270,null,346,1.939,42.0,125446201
3,12,2019-06-02 18:46:38,2019-06-02 18:46:42,null,127.0.0.1,10002,1-String-C,1123,2.33,9,0,7270,null,311,1.929,26.0,125439695
